customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Prob,Churn_Predicted
8785-CJSHH,Female,No,Yes,No,60,Yes,Yes,Fiber optic,No/No internet service,Yes,No/No internet service,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,5985.75,No,0.7348249747008524,Yes
5357-TZHPP,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Month-to-month,Yes,Credit card (automatic),84.4,732.5,Yes,0.8000204270167643,Yes
3870-SPZSI,Female,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.05,7869.05,No,0.0719384134200436,No
0680-DFNNY,Male,No,Yes,No,15,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,1504.05,Yes,0.9069010388581864,Yes
7560-QRBXH,Female,No,No,Yes,48,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Mailed check,19.95,936.7,No,0.0511020825095498,No
7077-XJMET,Male,No,Yes,No,12,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.15,741.4,No,0.7546098989422041,Yes
8752-GHJFU,Male,Yes,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No/No internet service,No/No internet service,One year,Yes,Electronic check,92.0,6585.2,No,0.1311109470063471,No
6896-SRVYQ,Male,Yes,No,No,44,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,73.85,3122.4,No,0.6226227363918054,Yes
7767-UXAGJ,Male,No,No,No,1,Yes,Yes,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,50.45,50.45,Yes,0.8160867059479151,Yes
4652-ODEVH,Male,No,Yes,Yes,45,Yes,Yes,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Two year,No,Mailed check,24.45,1088.25,No,0.0255155381325565,No
6510-UPNKS,Female,No,No,No,23,Yes,Yes,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Credit card (automatic),24.8,615.35,No,0.0963693647065399,No
6718-BDGHG,Female,No,Yes,No,43,Yes,Yes,DSL,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,No/No internet service,One year,Yes,Bank transfer (automatic),64.85,2908.2,No,0.2325129669063211,No
9046-DQMTP,Male,No,No,No,35,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Bank transfer (automatic),20.75,739.9,No,0.1649443901059284,No
6439-LAJXL,Male,No,Yes,No,9,Yes,No/No phone service,DSL,Yes,Yes,No/No internet service,Yes,Yes,No/No internet service,Month-to-month,Yes,Mailed check,68.95,593.85,No,0.4261150732723827,No
1571-SAVHK,Male,No,No,No,12,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,1132.75,Yes,0.8060054681586103,Yes
9052-VKDUW,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No/No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.4,7227.45,No,0.5147064773788923,Yes
9546-CQJSU,Female,No,No,No,2,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,No/No internet service,Month-to-month,Yes,Electronic check,91.4,193.6,Yes,0.9049390189971596,Yes
1666-JZPZT,Male,No,No,No,27,Yes,Yes,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,49.0,1291.35,No,0.5537786224717776,Yes
5777-KJIRB,Female,No,No,No,40,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,One year,Yes,Mailed check,50.25,2023.55,No,0.3139118831043417,No
0506-LVNGN,Female,Yes,No,No,5,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Credit card (automatic),75.55,349.65,Yes,0.7750434642973023,Yes
7677-SJJJK,Male,No,Yes,Yes,8,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Credit card (automatic),19.9,153.95,No,0.1335117211110948,No
2480-EJWYP,Female,Yes,Yes,No,58,Yes,Yes,Fiber optic,No/No internet service,Yes,No/No internet service,No/No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),97.8,5458.8,No,0.3978556991272373,No
3253-HKOKL,Female,No,Yes,Yes,52,Yes,No/No phone service,Fiber optic,Yes,No/No internet service,Yes,No/No internet service,Yes,Yes,One year,No,Electronic check,100.3,5244.45,No,0.399031593254294,No
7055-HNEOJ,Male,No,Yes,No,3,Yes,No/No phone service,DSL,No/No internet service,No/No internet service,Yes,Yes,No/No internet service,No/No internet service,Month-to-month,Yes,Mailed check,55.8,154.55,No,0.6703375660952032,Yes
5514-YQENT,Male,No,No,Yes,41,Yes,No/No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.15,4507.15,No,0.157417571015418,No
3211-AAPKX,Male,No,No,No,20,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.55,2031.95,No,0.781556301150067,Yes
8445-DNBAE,Male,No,No,Yes,1,Yes,Yes,DSL,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,50.05,50.05,No,0.8145645135217552,Yes
2951-QOQTK,Male,No,No,Yes,4,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,Yes,No/No internet service,No/No internet service,Month-to-month,No,Credit card (automatic),80.8,332.45,Yes,0.6025498346017406,Yes
2958-NHPPS,Male,No,No,No,23,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,20.85,473.9,No,0.3001622485130309,No
6806-YDEUL,Female,Yes,No,No,6,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Bank transfer (automatic),19.5,106.8,No,0.3438683968408328,No
1735-XMJVH,Male,No,Yes,Yes,8,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Mailed check,19.35,152.6,No,0.4422255670368165,No
6890-PFRQX,Male,No,No,No,18,Yes,Yes,DSL,Yes,No/No internet service,Yes,No/No internet service,Yes,No/No internet service,Month-to-month,No,Mailed check,69.5,1199.4,No,0.578959458510287,Yes
0222-CNVPT,Male,Yes,No,No,52,No,No/No phone service,DSL,Yes,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.8,2555.05,No,0.2156372212679939,No
5899-OUVKV,Male,No,No,No,31,Yes,No/No phone service,Fiber optic,No/No internet service,Yes,No/No internet service,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2979.2,No,0.7954947341214097,Yes
8681-ICONS,Male,No,Yes,Yes,29,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Mailed check,20.65,654.85,No,0.285167199177008,No
1621-YNCJH,Female,No,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No/No internet service,Yes,Two year,Yes,Credit card (automatic),106.05,3834.4,No,0.0915939432583498,No
3473-XIIIT,Female,No,Yes,No,16,Yes,Yes,Fiber optic,No/No internet service,Yes,No/No internet service,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,1534.75,Yes,0.8538559941807143,Yes
6362-QHAFM,Male,No,Yes,No,42,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.3,4586.15,No,0.6020883720156853,Yes
7893-IXHRQ,Male,No,No,No,1,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,20.55,20.55,Yes,0.4790220567990771,No
3070-BDOQC,Female,No,No,No,60,Yes,No/No phone service,Fiber optic,No/No internet service,Yes,Yes,No/No internet service,Yes,Yes,Two year,Yes,Electronic check,99.65,5941.05,No,0.2751650550405738,No
2952-QAYZF,Male,No,No,No,5,Yes,Yes,Fiber optic,No/No internet service,Yes,Yes,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,85.3,424.15,Yes,0.829582549901165,Yes
6234-PFPXL,Male,No,Yes,No,22,Yes,Yes,Fiber optic,Yes,No/No internet service,No/No internet service,Yes,Yes,No/No internet service,Month-to-month,No,Credit card (automatic),95.9,2234.95,No,0.4409221348115177,No
9824-QCJPK,Male,No,Yes,No,36,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,No,Mailed check,20.0,666.75,No,0.0754880079781984,No
4763-PGDPO,Female,No,No,No,4,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Electronic check,70.4,281.0,Yes,0.7956880629366426,Yes
4283-IVYCI,Male,No,No,No,9,Yes,No/No phone service,DSL,Yes,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,Month-to-month,No,Mailed check,64.95,547.8,No,0.4339980241062993,No
1866-OBPNR,Male,No,Yes,Yes,1,Yes,No/No phone service,Fiber optic,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Credit card (automatic),74.6,74.6,No,0.634296874236384,Yes
8205-MQUGY,Male,No,Yes,Yes,12,Yes,No/No phone service,DSL,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Electronic check,49.2,571.15,No,0.5969924435553786,Yes
8970-ANWXO,Female,No,No,No,23,Yes,Yes,DSL,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,73.75,1756.6,No,0.4355105831217802,No
9480-BQJEI,Male,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No/No internet service,No/No internet service,No/No internet service,Yes,One year,Yes,Bank transfer (automatic),92.3,5731.45,No,0.1983954414979013,No
5394-SVGJV,Male,No,No,No,37,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.8,3475.55,Yes,0.6096396085141969,Yes
6979-TNDEU,Female,No,No,No,8,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,19.2,156.85,No,0.3674637969349325,No
9777-WJJPR,Male,No,Yes,No,31,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,No/No internet service,Month-to-month,No,Credit card (automatic),88.65,2683.2,No,0.6796736566516234,Yes
9283-LZQOH,Male,No,Yes,Yes,13,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Credit card (automatic),74.4,896.75,Yes,0.7338752372276769,Yes
7079-QRCBC,Female,No,No,No,24,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,2407.3,Yes,0.8873881386598677,Yes
9495-SKLKD,Male,No,Yes,Yes,45,Yes,Yes,Fiber optic,No/No internet service,Yes,Yes,No/No internet service,No/No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),95.95,4456.65,No,0.6933254040315672,Yes
6048-UWKAL,Female,Yes,Yes,No,69,Yes,Yes,Fiber optic,No/No internet service,Yes,No/No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),105.4,6998.95,No,0.0782341231244701,No
5067-DGXLL,Male,No,No,No,2,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,20.25,36.8,No,0.4240961592788357,No
5469-CTCWN,Male,No,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No/No internet service,No/No internet service,Yes,Yes,One year,Yes,Electronic check,106.0,6547.7,Yes,0.3840397364313737,No
9851-QXEEQ,Male,No,No,No,41,Yes,Yes,Fiber optic,No/No internet service,Yes,Yes,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,104.7,4346.4,Yes,0.8213710899531546,Yes
6281-FKEWS,Female,No,No,No,44,No,No/No phone service,DSL,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,Yes,One year,Yes,Electronic check,49.05,2265.0,No,0.3235318445747714,No
8898-KASCD,Male,No,No,No,39,No,No/No phone service,DSL,No/No internet service,No/No internet service,Yes,Yes,No/No internet service,No/No internet service,One year,No,Mailed check,35.55,1309.15,No,0.0945125465564411,No
9242-TKFSV,Male,No,Yes,Yes,72,No,No/No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.1,4754.3,No,0.013586929400958,No
9290-SHCMB,Female,Yes,No,No,13,Yes,No/No phone service,Fiber optic,No/No internet service,No/No internet service,Yes,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,96.85,1235.55,No,0.8992272968493181,Yes
0743-HNPFG,Female,No,Yes,Yes,51,Yes,No/No phone service,DSL,Yes,Yes,No/No internet service,Yes,No/No internet service,Yes,One year,Yes,Credit card (automatic),69.75,3562.5,No,0.0680146168015378,No
2277-BKJKN,Female,Yes,Yes,No,71,Yes,No/No phone service,Fiber optic,No/No internet service,Yes,Yes,No/No internet service,Yes,Yes,Two year,Yes,Electronic check,99.2,7213.75,No,0.2443446831583637,No
9809-IMGCQ,Male,Yes,No,No,22,Yes,Yes,Fiber optic,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,96.7,2082.95,Yes,0.8827926683620729,Yes
5208-HFSBT,Female,No,No,No,2,Yes,No/No phone service,DSL,No/No internet service,Yes,No/No internet service,Yes,No/No internet service,No/No internet service,Month-to-month,Yes,Credit card (automatic),55.05,102.75,Yes,0.477749303303392,No
5035-PGZXH,Female,No,No,No,56,Yes,Yes,Fiber optic,No/No internet service,Yes,Yes,No/No internet service,Yes,Yes,One year,Yes,Electronic check,106.8,5914.4,No,0.5866430336155529,Yes
8695-WDYEA,Male,No,No,No,1,Yes,No/No phone service,DSL,Yes,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,51.25,51.25,No,0.5686922896975587,Yes
6543-JXSOO,Female,No,Yes,Yes,23,Yes,No/No phone service,DSL,Yes,Yes,No/No internet service,Yes,No/No internet service,No/No internet service,One year,Yes,Mailed check,57.75,1282.85,No,0.1229282472621639,No
8016-ZMGMO,Female,Yes,Yes,No,66,Yes,Yes,DSL,No/No internet service,Yes,Yes,No/No internet service,Yes,No/No internet service,One year,Yes,Bank transfer (automatic),70.85,4738.85,No,0.2118276477239071,No
8605-ITULD,Female,No,No,No,1,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,0.4285538429734243,No
3254-YRILK,Male,Yes,No,No,19,Yes,Yes,Fiber optic,No/No internet service,Yes,No/No internet service,No/No internet service,Yes,No/No internet service,Month-to-month,Yes,Electronic check,88.2,1775.8,Yes,0.8029766497603761,Yes
6416-YJTTB,Male,No,No,No,11,Yes,No/No phone service,Fiber optic,Yes,No/No internet service,Yes,No/No internet service,No/No internet service,No/No internet service,Month-to-month,Yes,Bank transfer (automatic),79.5,795.65,No,0.6525083045519141,Yes
2667-WYLWJ,Female,No,Yes,Yes,8,Yes,No/No phone service,No,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,No/No internet service,One year,Yes,Mailed check,19.75,145.0,Yes,0.2295563560221264,No
